# {"t_start": 1613087087.2978637, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
100.90270855386777,100,5.936839,0.0,100.90270855386777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-21.452242712914273,100,7.58446,0.0,-21.452242712914273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.37519807180404,100,9.088499,0.0,112.37519807180404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.161659917120307,100,10.54917,0.0,22.161659917120307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-33.09116047954822,100,12.008774,0.0,-33.09116047954822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-33.33425702036242,100,13.517274,0.0,-33.33425702036242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.20082140280115,100,15.026026,0.0,115.20082140280115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.03780438034115,100,16.498742,0.0,-20.03780438034115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.39804265070853,100,18.086358,0.0,64.39804265070853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-62.103576232997035,100,19.508967,0.0,-62.103576232997035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
